time,accX,accY,accZ,ang_velX,ang_velY,ang_velZ
0,-1.012939453125,-0.132080078125,-0.13916015625,-1.52587890625,-2.86865234375,-0.91552734375
172,-1.000244140625,-0.1514892578125,-0.113525390625,-0.244140625,2.25830078125,-0.91552734375
282,-1.014892578125,-0.1260986328125,-0.121826171875,3.35693359375,2.44140625,-0.42724609375
391,-1.0191650390625,-0.1417236328125,-0.11376953125,-2.25830078125,6.9580078125,-0.244140625
509,-1.0196533203125,-0.12939453125,-0.0699462890625,1.89208984375,10.80322265625,-2.01416015625
620,-1.01953125,-0.1158447265625,-0.0230712890625,10.80322265625,9.27734375,-1.220703125
792,-1.0040283203125,-0.13671875,-0.0157470703125,-1.46484375,-5.2490234375,-0.91552734375
901,-1.017333984375,-0.1251220703125,-0.051513671875,0.6103515625,-10.25390625,-1.0986328125
1011,-1.0167236328125,-0.1231689453125,-0.083984375,2.5634765625,-7.75146484375,-0.42724609375
1120,-0.993896484375,-0.193603515625,0.30908203125,10.07080078125,-41.1376953125,4.45556640625
1241,-0.9759521484375,0.1021728515625,-0.5894775390625,-6.65283203125,-30.76171875,13.85498046875
1350,-1.0634765625,-0.2177734375,0.0364990234375,2.3193359375,-4.21142578125,10.19287109375
1460,-0.992431640625,-0.342529296875,-0.062255859375,7.568359375,3.5400390625,20.263671875
1641,-0.9930419921875,-0.28466796875,-0.15966796875,28.9306640625,-2.0751953125,11.04736328125
1964,-1.6365966796875,0.006103515625,0.501220703125,59.75341796875,-127.86865234375,26.30615234375
2089,-1.555908203125,0.5565185546875,-0.234130859375,-15.07568359375,-79.52880859375,38.9404296875
2308,-1.028564453125,-0.1776123046875,-0.2327880859375,-17.7001953125,258.4228515625,-85.8154296875
2417,-0.715576171875,-0.7919921875,-1.8087158203125,-34.7900390625,87.70751953125,0.42724609375
2526,-0.3126220703125,-3.99951171875,-1.8280029296875,-325.0732421875,-81.97021484375,39.0625
2651,-0.9718017578125,-0.253173828125,-0.0828857421875,96.19140625,-37.65869140625,35.0341796875
2820,-0.99169921875,-0.246826171875,-0.034423828125,19.53125,-34.0576171875,23.49853515625
2990,-1.1104736328125,-0.1097412109375,-0.15380859375,25.08544921875,-87.40234375,29.541015625
3100,-2.1351318359375,0.252685546875,0.345703125,63.96484375,-185.9130859375,19.95849609375
3208,-1.8896484375,0.5306396484375,0.231689453125,149.2919921875,-28.62548828125,24.2919921875
3442,-2.3758544921875,-0.30859375,-0.8387451171875,14.404296875,311.70654296875,-80.99365234375
3550,-0.639892578125,-0.5626220703125,-1.82861328125,-90.33203125,-37.2314453125,20.81298828125
3666,-0.8487548828125,0.2708740234375,-0.539794921875,64.0869140625,-103.57666015625,75.37841796875
3776,-1.025390625,-0.1822509765625,0.0423583984375,5.859375,-22.3388671875,28.6865234375
3888,-0.9888916015625,-0.21728515625,0.082763671875,26.30615234375,-29.296875,23.4375
4112,-1.28564453125,-0.1812744140625,-0.2154541015625,36.80419921875,-124.755859375,27.587890625
4224,-3.1280517578125,1.41943359375,0.3984375,-242.49267578125,-219.6044921875,50.6591796875
4454,-1.39111328125,-0.2606201171875,-0.326416015625,-68.4814453125,302.42919921875,-86.73095703125
4566,-1.30859375,-0.86572265625,-1.737548828125,-62.255859375,214.05029296875,-55.0537109375
4675,-1.3360595703125,1.1475830078125,0.8311767578125,-6.53076171875,-115.78369140625,47.42431640625
4787,-0.8594970703125,-0.36669921875,-0.3603515625,-10.009765625,-94.8486328125,61.4013671875
4900,-1.146728515625,-0.0667724609375,-0.047119140625,-9.8876953125,-29.47998046875,32.470703125
5125,-1.228759765625,-0.2119140625,-0.0635986328125,41.6259765625,-115.29541015625,34.11865234375
5298,-1.7947998046875,-1.3707275390625,-1.151123046875,-272.15576171875,-204.4677734375,81.4208984375
5408,-0.6468505859375,0.5108642578125,0.4559326171875,-46.69189453125,122.802734375,-49.01123046875
5518,-1.1710205078125,-0.300048828125,-0.1990966796875,-15.80810546875,309.75341796875,-104.18701171875
5629,-1.590087890625,-0.8388671875,-1.748291015625,-98.5107421875,222.0458984375,-49.98779296875
5744,-2.5467529296875,3.99951171875,3.99951171875,-13.24462890625,-120.2392578125,47.9736328125
5857,-1.0201416015625,0.123291015625,-0.371826171875,-35.7666015625,-88.07373046875,55.17578125
5972,-1.087890625,-0.071044921875,-0.0794677734375,-6.89697265625,-27.099609375,34.5458984375
6138,-1.0555419921875,-0.1578369140625,-0.0882568359375,63.1103515625,-69.2138671875,33.02001953125
6251,-1.5035400390625,0.2738037109375,-0.079833984375,97.7783203125,-166.32080078125,34.3017578125
6363,-2.0650634765625,0.6055908203125,0.05712890625,-338.7451171875,-223.876953125,72.75390625
6538,-0.5391845703125,-0.14599609375,-0.0189208984375,33.3251953125,225.15869140625,-95.947265625
6646,-2.27099609375,-0.56298828125,-0.844482421875,-8.85009765625,342.8955078125,-75.98876953125
6757,-0.7593994140625,-0.8961181640625,-1.80615234375,-63.4765625,39.6728515625,15.44189453125
6867,-2.0643310546875,-1.0302734375,-1.4544677734375,-69.76318359375,-133.544921875,121.337890625
6984,-1.1217041015625,-0.2115478515625,-0.1165771484375,22.76611328125,-29.9072265625,23.193359375
7097,-0.939697265625,-0.30224609375,0.05126953125,38.87939453125,-42.96875,28.86962890625
7323,-1.390869140625,-0.0875244140625,-0.1060791015625,30.76171875,-141.2353515625,24.47509765625
7432,-1.650146484375,-1.281005859375,1.4686279296875,-65.24658203125,-119.44580078125,42.05322265625
7656,-0.8062744140625,-0.02001953125,0.0155029296875,30.517578125,246.58203125,-94.42138671875
7768,-2.060302734375,-0.481201171875,-1.026123046875,23.62060546875,320.4345703125,-70.73974609375
7880,0.0416259765625,-2.413330078125,-1.7469482421875,-202.81982421875,-79.77294921875,15.44189453125
8048,-1.0693359375,-0.1007080078125,-0.0081787109375,7.99560546875,-32.958984375,17.08984375
8166,-1.0169677734375,-0.218994140625,-0.014892578125,0.91552734375,-22.8271484375,19.53125
8275,-0.9686279296875,-0.2646484375,0.0909423828125,17.02880859375,-44.00634765625,21.66748046875
8387,-1.3125,-0.0947265625,-0.1739501953125,53.52783203125,-123.10791015625,15.31982421875
8501,-2.383056640625,-0.622802734375,1.7432861328125,171.38671875,-210.87646484375,7.01904296875
8727,-0.521728515625,-0.2315673828125,0.0018310546875,-13.36669921875,210.87646484375,-47.4853515625
8834,-1.730224609375,-1.1439208984375,-1.965576171875,-56.0302734375,231.62841796875,-38.818359375
8954,-1.0364990234375,-2.1763916015625,-1.4407958984375,84.9609375,14.404296875,54.6875
9065,-1.3143310546875,0.0283203125,-0.253173828125,16.41845703125,-71.96044921875,40.95458984375
9176,-1.1070556640625,-0.0968017578125,-0.1424560546875,21.78955078125,-30.09033203125,20.5078125
9288,-1.005126953125,-0.308837890625,-0.00048828125,17.822265625,-50.35400390625,23.74267578125
9459,-1.3380126953125,-0.154296875,-0.1104736328125,37.7197265625,-111.75537109375,21.17919921875
9572,-2.3790283203125,1.042236328125,-0.1011962890625,-294.5556640625,-214.41650390625,45.2880859375
9740,-0.642333984375,0.093505859375,-0.00390625,-12.451171875,229.3701171875,-79.2236328125
9855,-2.1456298828125,-0.5057373046875,-0.8714599609375,-22.64404296875,333.0078125,-81.298828125
9967,-0.624755859375,-0.7823486328125,-2.0660400390625,-62.744140625,38.2080078125,12.63427734375
10076,-2.3648681640625,1.797119140625,-0.11767578125,-85.51025390625,-167.90771484375,75.86669921875
10188,-0.9991455078125,-0.47021484375,0.04150390625,51.45263671875,-53.7109375,33.02001953125
10300,-1.029541015625,-0.19482421875,0.0274658203125,8.60595703125,-19.59228515625,20.08056640625
10468,-0.942138671875,-0.1759033203125,-0.08447265625,42.48046875,-55.60302734375,20.44677734375
10580,-1.458984375,0.022216796875,-0.0709228515625,52.67333984375,-155.94482421875,19.47021484375
10700,-1.647216796875,1.4149169921875,0.173095703125,199.15771484375,0.06103515625,2.5634765625
10812,-0.4298095703125,-0.303955078125,0.086669921875,7.87353515625,191.58935546875,-79.58984375
10924,-2.0888671875,-0.062255859375,-0.61669921875,-15.5029296875,346.61865234375,-85.8154296875
11036,-0.7364501953125,-0.7607421875,-1.8514404296875,-75.13427734375,73.54736328125,-2.38037109375
11144,-2.2369384765625,-0.6876220703125,0.0614013671875,-359.19189453125,-147.03369140625,74.03564453125
11314,-1.060546875,-0.279296875,-0.0355224609375,2.50244140625,-34.66796875,29.35791015625
11543,-1.17333984375,-0.2437744140625,-0.1141357421875,20.8740234375,-91.30859375,27.7099609375
11709,-2.17724609375,1.01513671875,0.3082275390625,-80.99365234375,-135.3759765625,-3.23486328125
11933,-0.78564453125,-0.1339111328125,0.0032958984375,2.0751953125,246.39892578125,-88.134765625
12042,-2.3050537109375,-0.4586181640625,-0.98291015625,-9.033203125,317.3828125,-77.63671875
12160,-0.840576171875,-0.3719482421875,-1.7630615234375,-30.94482421875,-57.18994140625,37.353515625
12330,-1.1240234375,-0.1451416015625,-0.06298828125,56.09130859375,-45.0439453125,40.52734375
12496,-1.002685546875,-0.15869140625,0.0211181640625,26.611328125,-26.3671875,23.62060546875
12610,-1.119873046875,-0.2335205078125,0.00634765625,39.12353515625,-95.39794921875,31.8603515625
12776,-1.8660888671875,-1.1104736328125,1.8988037109375,54.50439453125,-172.91259765625,36.62109375
12893,-0.682861328125,-0.1363525390625,0.1162109375,-16.6015625,18.24951171875,-23.13232421875
13000,-0.7716064453125,-0.0887451171875,0.01025390625,38.330078125,241.63818359375,-106.4453125
13114,-2.1396484375,-0.6658935546875,-1.1837158203125,56.94580078125,323.66943359375,-69.51904296875
13227,-0.779296875,-0.4288330078125,-1.5845947265625,-70.068359375,-28.1982421875,30.70068359375
13336,-0.7525634765625,-0.389404296875,-0.511962890625,51.7578125,-97.83935546875,67.87109375
13456,-1.0391845703125,-0.12255859375,-0.0487060546875,11.474609375,-13.85498046875,19.59228515625
13568,-0.8974609375,-0.276611328125,0.14990234375,43.8232421875,-15.625,21.484375
13677,-1.059326171875,-0.1942138671875,0.0496826171875,27.89306640625,-86.42578125,29.84619140625
13844,-2.25048828125,0.123291015625,1.7139892578125,131.89697265625,-209.77783203125,28.6865234375
