time,accX,accY,accZ,ang_velX,ang_velY,ang_velZ
0,-1.0184326171875,-0.09521484375,-0.05078125,1.03759765625,-1.15966796875,0.79345703125
278,-1.016845703125,-0.1162109375,-0.040283203125,-2.38037109375,-1.64794921875,0.732421875
511,-1.0198974609375,-0.1103515625,-0.06298828125,-0.6103515625,-1.220703125,-0.48828125
1077,-1.02099609375,-0.0797119140625,-0.0740966796875,2.5634765625,-1.52587890625,-0.732421875
1186,-1.0093994140625,-0.11865234375,-0.0762939453125,-1.89208984375,-1.52587890625,-1.220703125
1296,-1.003662109375,-0.166015625,-0.0406494140625,-3.2958984375,-2.685546875,-5.9814453125
1467,-1.142822265625,0.0428466796875,-0.0906982421875,0.1220703125,-34.60693359375,-6.89697265625
1577,-0.94873046875,0.295166015625,0.0380859375,197.509765625,48.9501953125,4.8828125
1749,-0.8719482421875,-0.321533203125,-0.241455078125,77.94189453125,24.10888671875,7.50732421875
1917,-1.13037109375,-0.410888671875,-0.103759765625,-73.974609375,-84.1064453125,15.625
2074,-0.9984130859375,-0.2034912109375,-0.2613525390625,-7.38525390625,-18.49365234375,23.25439453125
2198,-1.0009765625,-0.1683349609375,-0.201904296875,0.42724609375,-0.8544921875,14.892578125
2308,-0.9703369140625,-0.214111328125,-0.1878662109375,4.69970703125,-11.23046875,10.19287109375
2417,-0.99072265625,-0.1995849609375,-0.2562255859375,6.2255859375,-21.728515625,7.01904296875
2527,-1.0726318359375,-0.1507568359375,-0.354736328125,16.6015625,-53.22265625,-1.220703125
2651,-1.361083984375,-0.1282958984375,-0.1727294921875,30.2734375,-86.12060546875,-10.31494140625
2761,-1.29931640625,-0.644775390625,-1.1259765625,34.3017578125,-141.4794921875,12.14599609375
2870,-0.76904296875,-0.06201171875,0.38525390625,93.26171875,-5.31005859375,41.1376953125
3099,-1.77294921875,-0.1964111328125,-0.364501953125,7.8125,302.06298828125,64.3310546875
3202,-1.2413330078125,-0.162841796875,-1.4007568359375,-93.3837890625,130.126953125,26.06201171875
3327,-2.419677734375,0.421142578125,2.1732177734375,216.36962890625,-62.5,-20.8740234375
3438,-1.0501708984375,-0.1497802734375,-0.0789794921875,16.17431640625,-61.46240234375,1.15966796875
3548,-1.0382080078125,-0.233642578125,-0.107421875,-2.197265625,-17.76123046875,3.35693359375
3657,-1.0159912109375,-0.231201171875,-0.1644287109375,-2.01416015625,-15.5029296875,1.64794921875
3767,-0.8966064453125,-0.33056640625,-0.0538330078125,9.27734375,-51.81884765625,-1.03759765625
3938,-1.809814453125,-0.0306396484375,0.0762939453125,29.541015625,-142.02880859375,-29.9072265625
4329,-2.6016845703125,-0.137451171875,-1.3343505859375,-116.455078125,264.5263671875,69.3359375
4438,-1.075927734375,-0.150390625,-1.4317626953125,76.66015625,-108.94775390625,10.7421875
4563,-0.499755859375,-0.4775390625,-0.6937255859375,15.07568359375,-153.99169921875,22.8271484375
4720,-1.0848388671875,-0.235107421875,-0.2091064453125,-28.9306640625,-21.42333984375,5.67626953125
4892,-0.8516845703125,-0.342041015625,0.0013427734375,41.748046875,-30.70068359375,9.8876953125
5001,-1.0552978515625,-0.214111328125,-0.1148681640625,31.8603515625,-92.1630859375,-11.5966796875
5173,-1.6014404296875,-0.9443359375,0.6343994140625,257.62939453125,-119.20166015625,10.1318359375
5402,-1.20166015625,-0.132568359375,-0.0958251953125,8.72802734375,311.82861328125,53.52783203125
5620,-2.9644775390625,1.4117431640625,3.16796875,167.8466796875,-102.72216796875,-13.18359375
