time,accX,accY,accZ,ang_velX,ang_velY,ang_velZ
0,-1.01025390625,-0.1851806640625,-0.043701171875,-4.82177734375,-8.544921875,-1.28173828125
505,-1.015380859375,-0.1842041015625,-0.0640869140625,-3.662109375,-7.14111328125,-1.40380859375
618,-1.01318359375,-0.1783447265625,-0.0751953125,-3.173828125,-6.77490234375,-1.52587890625
731,-1.0113525390625,-0.1761474609375,-0.08642578125,-1.40380859375,-4.2724609375,-0.9765625
843,-1.0474853515625,-0.1678466796875,0.038818359375,-0.30517578125,3.41796875,-0.67138671875
1017,-1.0789794921875,-0.146240234375,-0.1588134765625,3.662109375,-1.03759765625,-1.3427734375
1184,-1.0372314453125,-0.07421875,-0.029541015625,3.35693359375,-51.45263671875,10.8642578125
1295,-1.919677734375,-0.3436279296875,0.35009765625,53.89404296875,-135.986328125,21.54541015625
1464,-0.63330078125,0.248779296875,0.5570068359375,26.79443359375,193.603515625,-16.845703125
1631,-1.3599853515625,-0.4407958984375,-0.602783203125,-91.30859375,176.45263671875,-75.74462890625
1859,-1.073486328125,0.00537109375,-0.188232421875,46.875,-65.4296875,32.2265625
1973,-0.9888916015625,-0.3037109375,-0.0447998046875,54.50439453125,-36.4990234375,20.32470703125
2142,-1.0048828125,-0.1832275390625,-0.1422119140625,42.90771484375,-60.36376953125,19.83642578125
2700,-1.00048828125,-0.2744140625,-1.3646240234375,-23.49853515625,-141.4794921875,77.2705078125
2814,-1.4583740234375,-0.38720703125,-0.232177734375,69.82421875,-102.05078125,41.68701171875
2926,-1.006591796875,-0.38623046875,0.005615234375,71.22802734375,-41.44287109375,18.6767578125
3149,-1.281005859375,-0.0450439453125,-0.13427734375,27.28271484375,-110.9619140625,23.37646484375
3265,-2.9920654296875,0.1593017578125,1.47216796875,275.0244140625,-179.26025390625,67.0166015625
3545,-2.58740234375,-0.6065673828125,-1.7379150390625,-51.8798828125,390.380859375,-58.9599609375
3711,-2.255615234375,3.303955078125,-0.42724609375,-358.7646484375,-294.61669921875,110.2294921875
3825,-1.226806640625,-0.1878662109375,-0.0224609375,19.53125,-44.73876953125,29.23583984375
3996,-1.02587890625,-0.250244140625,-0.1083984375,25.20751953125,-59.14306640625,22.0947265625
4166,-2.267578125,0.4903564453125,0.3380126953125,43.212890625,-213.07373046875,65.0634765625
4389,-0.6134033203125,-0.1427001953125,0.032958984375,49.560546875,223.81591796875,-72.509765625
4501,-2.3668212890625,-1.631591796875,-2.269287109375,-61.09619140625,311.767578125,-11.90185546875
4618,-1.1488037109375,-3.99951171875,-3.129150390625,311.21826171875,-143.85986328125,63.78173828125
4780,-1.0030517578125,-0.3267822265625,-0.1063232421875,36.1328125,-38.63525390625,23.49853515625
4897,-1.045166015625,-0.236572265625,-0.104248046875,37.53662109375,-30.09033203125,18.06640625
5009,-1.1610107421875,-0.276611328125,0.0311279296875,63.1103515625,-112.12158203125,31.1279296875
5177,-2.9176025390625,0.10009765625,0.7333984375,-183.28857421875,-259.94873046875,39.85595703125
5397,-2.5079345703125,-1.1348876953125,-1.5833740234375,7.38525390625,418.02978515625,-78.18603515625
5678,-1.1358642578125,-0.20361328125,-0.22607421875,11.04736328125,-40.6494140625,31.73828125
5787,-0.9642333984375,-0.2542724609375,-0.06201171875,24.10888671875,-35.94970703125,19.775390625
5898,-1.0609130859375,-0.2174072265625,-0.18115234375,42.05322265625,-69.27490234375,27.7099609375
6007,-1.8720703125,0.0455322265625,0.2012939453125,18.06640625,-205.38330078125,56.884765625
6134,-1.954833984375,0.6424560546875,0.4886474609375,-60.1806640625,-145.6298828125,-10.92529296875
6292,-1.92041015625,-0.1534423828125,-0.523681640625,-2.0751953125,411.865234375,-91.36962890625
6464,-1.523193359375,1.256103515625,0.60986328125,37.04833984375,-165.34423828125,87.21923828125
6588,-1.1578369140625,-0.6268310546875,0.073486328125,88.0126953125,-86.42578125,57.6171875
6698,-1.04248046875,-0.240478515625,-0.0400390625,33.14208984375,-19.83642578125,17.9443359375
6865,-1.137939453125,-0.138427734375,-0.177490234375,37.353515625,-89.35546875,22.94921875
7084,-2.07373046875,0.9083251953125,0.745849609375,-113.037109375,-160.7666015625,-15.13671875
7257,-1.9691162109375,-0.140380859375,-0.54833984375,15.80810546875,418.51806640625,-88.7451171875
7429,-3.731689453125,3.99951171875,3.3775634765625,121.64306640625,-121.826171875,65.73486328125
7538,-1.345947265625,-0.5283203125,-0.184326171875,53.5888671875,-75.25634765625,43.27392578125
7873,-1.2841796875,-0.14501953125,-0.07421875,29.96826171875,-125.1220703125,29.4189453125
8092,-0.462646484375,0.2120361328125,0.5792236328125,-56.94580078125,53.16162109375,-37.4755859375
8215,-1.91162109375,-0.054443359375,-0.348388671875,4.8828125,393.49365234375,-99.06005859375
8328,-0.7132568359375,-0.9412841796875,-2.739501953125,-312.01171875,73.2421875,-11.65771484375
8500,-1.3475341796875,-0.923828125,-0.0987548828125,35.400390625,-67.626953125,42.8466796875
8768,-1.1099853515625,-0.2005615234375,-0.1673583984375,15.5029296875,-82.21435546875,25.93994140625
8948,-2.917724609375,-0.070556640625,1.6944580078125,269.287109375,-158.87451171875,57.373046875
9058,-0.5484619140625,-0.2420654296875,0.17919921875,19.287109375,175.29296875,-89.17236328125
9168,-1.9342041015625,-0.471435546875,-0.287841796875,-21.17919921875,396.78955078125,-113.58642578125
9343,-2.3699951171875,2.890625,2.7578125,26.67236328125,-153.62548828125,78.9794921875
9796,-1.2889404296875,-0.188720703125,-0.0833740234375,58.41064453125,-106.0791015625,30.45654296875
9902,-3.25634765625,0.61962890625,1.439697265625,211.669921875,-173.2177734375,59.99755859375
10014,-0.6124267578125,0.0377197265625,0.2615966796875,-7.4462890625,171.20361328125,-69.27490234375
10188,-2.3758544921875,-0.9912109375,-1.827880859375,-16.9677734375,395.1416015625,-56.82373046875
10409,-1.2381591796875,0.0343017578125,-0.103759765625,101.9287109375,-92.59033203125,59.2041015625
10804,-1.45458984375,-0.105224609375,-0.1168212890625,15.68603515625,-169.98291015625,33.203125
11085,-1.36669921875,-0.1646728515625,-0.1044921875,-43.8232421875,362.48779296875,-77.20947265625
11197,-1.3609619140625,-1.08642578125,-2.5843505859375,-99.42626953125,225.7080078125,-23.13232421875
11420,-1.0745849609375,-0.260009765625,0.000732421875,-10.92529296875,-54.931640625,36.4990234375
11540,-0.9610595703125,-0.26171875,-0.000244140625,46.56982421875,-38.39111328125,16.41845703125
11703,-1.121337890625,-0.2939453125,-0.138916015625,44.73876953125,-89.66064453125,26.611328125
11873,-1.25830078125,-0.411376953125,0.44580078125,-34.66796875,-85.38818359375,-31.25
12098,-2.5018310546875,-0.302490234375,-0.833984375,18.5546875,417.66357421875,-92.46826171875
12319,-1.3133544921875,-0.892333984375,-1.2864990234375,59.5703125,-129.39453125,78.857421875
12437,-1.054443359375,-0.22900390625,-0.0047607421875,12.02392578125,-35.33935546875,25.0244140625
12662,-1.1058349609375,-0.2662353515625,-0.1451416015625,33.69140625,-77.1484375,22.8271484375
12772,-2.0794677734375,-0.9354248046875,0.8546142578125,272.27783203125,-167.724609375,62.68310546875
12886,-0.4964599609375,-0.09326171875,0.7724609375,-62.07275390625,12.5732421875,-53.89404296875
13103,-2.327880859375,-1.4600830078125,-1.7059326171875,36.2548828125,395.751953125,-87.2802734375
13223,-1.3768310546875,0.5611572265625,-0.0906982421875,-23.8037109375,-139.16015625,73.42529296875
13335,-1.126953125,-0.66259765625,-0.1435546875,159.36279296875,-76.23291015625,50.6591796875
13504,-0.953857421875,-0.2156982421875,-0.041015625,-0.244140625,-43.64013671875,16.66259765625
13612,-1.2423095703125,-0.2763671875,-0.01904296875,55.419921875,-104.30908203125,26.3671875
13729,-2.3076171875,-0.0526123046875,0.808837890625,-153.25927734375,-210.5712890625,4.69970703125
14016,-1.771240234375,-0.035888671875,-0.2001953125,-27.16064453125,386.3525390625,-83.06884765625
14125,-0.8392333984375,-1.4383544921875,-2.9873046875,-219.78759765625,173.52294921875,-24.71923828125
14230,-1.4405517578125,0.5457763671875,-0.3809814453125,-377.685546875,-257.9345703125,146.728515625
14347,-1.0543212890625,-0.35791015625,-0.03125,-9.46044921875,-50.23193359375,32.2265625
14512,-1.0213623046875,-0.2490234375,-0.1138916015625,35.7666015625,-64.5751953125,25.69580078125
14798,-1.5260009765625,-0.102783203125,0.442626953125,-46.20361328125,-101.5625,-8.4228515625
14964,-1.23388671875,0.100341796875,-0.0826416015625,0.67138671875,347.0458984375,-69.76318359375
15085,-2.0595703125,-1.3297119140625,-2.4178466796875,-59.63134765625,315.5517578125,-35.70556640625
15190,-3.4810791015625,3.99951171875,3.99951171875,238.76953125,-103.271484375,61.09619140625
15357,-1.1134033203125,-0.1732177734375,-0.1451416015625,12.75634765625,-50.96435546875,17.9443359375
15638,-1.7322998046875,-0.0032958984375,0.0906982421875,19.8974609375,-201.904296875,33.99658203125
16041,-2.7845458984375,-0.6358642578125,-1.943115234375,-5.18798828125,385.19287109375,-68.54248046875
16153,-3.2672119140625,-1.25732421875,0.0439453125,169.189453125,-176.6357421875,74.21875
16261,-1.20556640625,-0.213134765625,-0.1072998046875,-0.6103515625,-59.08203125,30.45654296875
16535,-1.31591796875,-0.095458984375,-0.087646484375,62.744140625,-129.82177734375,20.751953125
16713,-2.4576416015625,0.7684326171875,0.6829833984375,-187.80517578125,-200.5615234375,-25.5126953125
