time,accX,accY,accZ,ang_velX,ang_velY,ang_velZ
0,-1.015869140625,-0.1448974609375,-0.006103515625,-0.54931640625,-2.5634765625,0.0
125,-1.0155029296875,-0.1451416015625,-0.01220703125,0.1220703125,-1.3427734375,0.3662109375
219,-1.0220947265625,-0.1376953125,-0.017822265625,0.54931640625,-0.9765625,0.42724609375
391,-1.015625,-0.1451416015625,-0.0155029296875,-0.9765625,-0.1220703125,0.79345703125
500,-1.0159912109375,-0.1473388671875,-0.0059814453125,0.9765625,0.6103515625,0.48828125
625,-1.014404296875,-0.1480712890625,-0.0045166015625,1.5869140625,-0.3662109375,-0.1220703125
734,-1.0164794921875,-0.148193359375,-0.005615234375,1.03759765625,-0.79345703125,-0.244140625
844,-1.0318603515625,-0.1688232421875,0.05029296875,1.52587890625,-0.9765625,0.48828125
953,-0.980712890625,-0.142578125,-0.0064697265625,-0.06103515625,-24.23095703125,-7.32421875
1062,-1.0518798828125,-0.0638427734375,-0.1051025390625,-4.7607421875,-16.2353515625,-0.67138671875
1187,-1.0189208984375,-0.1087646484375,-0.1417236328125,-0.30517578125,-9.765625,5.06591796875
1344,-1.0498046875,-0.2191162109375,-0.0621337890625,-4.2724609375,-3.47900390625,9.21630859375
1465,-0.9583740234375,-0.2177734375,-0.06787109375,8.72802734375,-8.7890625,-3.5400390625
1574,-0.986083984375,-0.2152099609375,-0.098876953125,-1.28173828125,-25.57373046875,-9.21630859375
1683,-1.030029296875,-0.1302490234375,-0.1966552734375,-15.19775390625,-41.68701171875,-12.87841796875
1856,-1.409423828125,-0.0478515625,-0.3475341796875,19.47021484375,-99.91455078125,-46.08154296875
2027,-1.3988037109375,-0.1546630859375,-0.3746337890625,-96.5576171875,-137.26806640625,-28.80859375
2137,-0.4815673828125,-0.04736328125,0.047119140625,-50.4150390625,209.77783203125,9.3994140625
2246,-2.1024169921875,-0.3934326171875,-0.236083984375,34.24072265625,354.43115234375,65.4296875
2355,-0.962158203125,0.322998046875,-2.4063720703125,-76.96533203125,52.55126953125,33.14208984375
2480,-0.138427734375,-2.5284423828125,-2.314208984375,18.1884765625,-87.0361328125,-10.31494140625
2590,-1.330078125,0.02783203125,-0.2215576171875,151.0009765625,-69.39697265625,2.38037109375
2714,-1.0986328125,-0.05224609375,-0.24951171875,-18.49365234375,-24.10888671875,-0.48828125
2817,-0.7969970703125,-0.11328125,-0.009765625,36.4990234375,-25.634765625,6.40869140625
2975,-0.9964599609375,-0.068603515625,-0.2117919921875,54.38232421875,-98.6328125,-19.53125
3147,-1.60595703125,0.08447265625,-0.5850830078125,-97.71728515625,-113.95263671875,-19.59228515625
3257,-0.3919677734375,-0.106689453125,0.122802734375,-16.7236328125,143.12744140625,34.912109375
3428,-2.3614501953125,-0.1436767578125,-0.424072265625,-51.8798828125,344.23828125,92.529296875
3538,-0.5799560546875,0.8575439453125,-2.3753662109375,82.275390625,-9.46044921875,19.8974609375
3662,-0.5030517578125,-3.0982666015625,-1.198974609375,-255.67626953125,-130.126953125,-46.69189453125
3772,-1.4012451171875,-0.3453369140625,-0.3673095703125,170.41015625,-62.43896484375,7.2021484375
3881,-1.068359375,-0.129638671875,-0.215087890625,-14.83154296875,-13.73291015625,2.8076171875
4100,-1.057861328125,-0.15185546875,-0.2860107421875,30.82275390625,-116.5771484375,-22.705078125
4272,-0.96337890625,-0.607421875,-1.595703125,-131.8359375,-197.509765625,-21.8505859375
4381,-0.2410888671875,-0.31201171875,0.2862548828125,17.76123046875,51.7578125,8.1787109375
4506,-0.661376953125,-0.142333984375,0.0111083984375,19.71435546875,273.193359375,36.376953125
4616,-2.81396484375,-0.3555908203125,-0.7191162109375,-101.07421875,319.4580078125,72.6318359375
4725,-0.3382568359375,0.3399658203125,-2.0499267578125,140.9912109375,-45.22705078125,17.578125
4834,-0.786376953125,0.9091796875,-0.2757568359375,73.79150390625,-110.65673828125,-18.61572265625
5006,-0.9088134765625,-0.29931640625,-0.2242431640625,31.67724609375,1.46484375,10.3759765625
5115,-0.90673828125,-0.06640625,-0.091064453125,19.6533203125,-14.83154296875,8.1787109375
5240,-1.0511474609375,-0.1502685546875,-0.1295166015625,19.95849609375,-88.56201171875,-10.25390625
5349,-1.751708984375,0.2125244140625,-0.06494140625,46.2646484375,-150.32958984375,-24.5361328125
5506,-0.0589599609375,-0.760986328125,-0.08447265625,77.2705078125,-9.94873046875,-4.21142578125
5630,-0.4835205078125,0.1224365234375,0.0247802734375,-50.72021484375,215.4541015625,7.4462890625
5802,-1.2498779296875,0.0205078125,-2.1307373046875,-134.3994140625,154.1748046875,56.640625
5912,-0.9293212890625,-1.5931396484375,-1.212646484375,168.212890625,-96.5576171875,-5.0048828125
6021,-0.9935302734375,0.583251953125,-0.169921875,128.96728515625,-83.55712890625,-9.33837890625
6131,-1.1031494140625,-0.108642578125,-0.2825927734375,-3.0517578125,-17.822265625,5.18798828125
6240,-0.98876953125,-0.1693115234375,-0.174072265625,2.01416015625,-2.197265625,-3.2958984375
6365,-0.993896484375,-0.34423828125,-0.04052734375,0.67138671875,-81.11572265625,-12.26806640625
